MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,Elevation,Slope,Aspect
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2014,213.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2015,209.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2016,240.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2017,271.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2018,303.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2019,330.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2020,276.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2021,366.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2022,391.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2023,390.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Bonanza_Creek,64.7144444,-148.1452778,2024,407.0,124,0.2898041937946915,354.668166251018
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2009,55.0,45,0.1856467360293321,276.85450135774084
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2010,62.0,45,0.1856467360293321,276.85450135774084
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2011,69.0,45,0.1856467360293321,276.85450135774084
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2012,72.0,45,0.1856467360293321,276.85450135774084
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2013,80.0,45,0.1856467360293321,276.85450135774084
Alaska,Alaska Interior,Galena,64.7333,-156.78334,2014,80.0,45,0.1856467360293321,276.85450135774084
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2010,100.0,57,0.09013315635202113,68.36250382270593
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2011,100.0,57,0.09013315635202113,68.36250382270593
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2012,100.0,57,0.09013315635202113,68.36250382270593
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2013,100.0,57,0.09013315635202113,68.36250382270593
Alaska,Alaska Interior,Ruby,64.73486,-155.48461,2014,100.0,57,0.09013315635202113,68.36250382270593
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2009,57.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2010,100.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2011,100.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2012,100.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2013,80.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2014,80.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2015,83.75,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2016,90.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2017,95.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2018,100.0,297,0.1934407107141468,87.78646539947636
Alaska,Alaska Interior,Eagle,64.7777,-141.10954,2019,87.0,297,0.1934407107141468,87.78646539947636
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,1994,55.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,1995,52.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,1996,61.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,1997,68.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,1998,50.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,1999,50.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2000,59.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2001,57.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2002,57.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2003,67.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2004,73.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2005,69.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2006,68.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2007,72.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2008,65.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2009,65.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2010,68.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2011,64.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2012,67.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2013,65.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2014,73.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2015,69.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2016,73.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2017,69.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2018,65.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2019,72.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2020,71.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2021,59.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2022,61.0,0,0.19390867027743952,89.31485296838038
Russia,Chukotka,Cape Rogozhny; Chukotka,64.78333,176.9667,2023,66.0,0,0.19390867027743952,89.31485296838038
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2008,112.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2009,110.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2010,120.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2011,130.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2012,127.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2013,100.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2014,110.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2015,122.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2016,128.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2017,118.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2018,122.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2019,127.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2020,125.25,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2021,123.5,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2022,126.0,35,0.07754850056665454,180
Alaska,Alaska Seward Peninsula,CouncilGrid,64.8442,-163.7202,2023,130.0,35,0.07754850056665454,180
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2005,90.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2006,82.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2007,81.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2008,82.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2009,76.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2010,83.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2011,85.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2012,86.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2013,88.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2014,95.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2015,88.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2016,94.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2017,100.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2018,103.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2019,119.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2020,131.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2021,138.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2022,141.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,FarmersLoop,64.88,-147.67,2023,145.0,151,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1969,55.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1970,61.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1971,62.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1972,60.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1973,62.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1974,59.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1975,58.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1976,59.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1977,63.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1978,63.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1979,66.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1980,65.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1981,66.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1982,70.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1983,71.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1984,64.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1985,67.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1986,66.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1987,65.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1988,71.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1989,65.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1990,78.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1991,70.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1992,75.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1993,72.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1994,71.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1995,77.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1996,66.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1997,70.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1998,75.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,1999,67.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2000,68.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2001,71.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2002,72.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2003,75.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2004,74.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2005,87.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2006,85.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2007,98.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2008,89.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2009,89.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2010,88.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2011,92.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2012,87.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2013,87.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2014,105.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2015,127.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2016,168.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2017,145.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2018,185.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2019,201.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2020,193.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2021,202.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2022,202.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2023,214.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Pearl_Creek,64.9,-147.8166667,2024,226.0,137,0.26764038937256807,346.94807298546937
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1971,57.0349264705882,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1972,57.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1973,57.0459558823529,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1974,57.2058823529412,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1975,57.5128676470588,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1976,58.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1977,64.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1978,53.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1979,63.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1980,58.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1981,58.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1982,62.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1983,61.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1984,60.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1985,71.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1986,62.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1987,56.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1988,68.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1989,62.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1990,60.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1991,55.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1992,60.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1993,56.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1994,58.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1995,63.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1996,46.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1997,53.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1998,59.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,1999,54.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2000,70.0,383,0.46906205807751067,270.44057729812164
Alaska,Alaska Interior,Wickersham,65.1666667,-147.9,2001,57.0,383,0.46906205807751067,270.44057729812164
